class,feature_name,raw_feature_name,feature_type,mean_abs_shap
ham,online,tfidf__online,tfidf,0.0010638943587987768
ham,87066,tfidf__87066,tfidf,0.001063329450616441
ham,yup,tfidf__yup,tfidf,0.001062375674476696
ham,road gurgaon,tfidf__road gurgaon,tfidf,0.0010619316650863828
ham,50 msg,tfidf__50 msg,tfidf,0.0010566889449529987
ham,xxx pics,tfidf__xxx pics,tfidf,0.001053135827561777
ham,40,tfidf__40,tfidf,0.0010502607689406238
ham,no1,tfidf__no1,tfidf,0.0010498191768497328
ham,nokia tone,tfidf__nokia tone,tfidf,0.0010497740969775994
ham,secure link,tfidf__secure link,tfidf,0.0010493920855199116
ham,1st tone,tfidf__1st tone,tfidf,0.0010376051649601016
ham,tone free,tfidf__tone free,tfidf,0.0010376051649601016
ham,chat 86688,tfidf__chat 86688,tfidf,0.0010285247635300565
ham,question,tfidf__question,tfidf,0.0010277954177196277
ham,selected,tfidf__selected,tfidf,0.0010246675622442635
ham,150,tfidf__150,tfidf,0.001021915811891544
ham,wed,tfidf__wed,tfidf,0.0010198863191848678
ham,half,tfidf__half,tfidf,0.0010141696535611229
ham,couple,tfidf__couple,tfidf,0.0010002545163287735
ham,days,tfidf__days,tfidf,0.0009972499133982483
ham,long,tfidf__long,tfidf,0.0009943679496534062
ham,69698,tfidf__69698,tfidf,0.0009931119988066295
ham,babes,tfidf__babes,tfidf,0.0009864045840574727
ham,orange,tfidf__orange,tfidf,0.0009823284716435358
ham,vip,tfidf__vip,tfidf,0.0009817745056236948
ham,making,tfidf__making,tfidf,0.0009791294501079726
ham,free msg,tfidf__free msg,tfidf,0.0009694471295565543
ham,messages,tfidf__messages,tfidf,0.0009577977539123697
ham,ringtone order,tfidf__ringtone order,tfidf,0.0009393906578807075
ham,working,tfidf__working,tfidf,0.0009390958397386017
ham,link http,tfidf__link http,tfidf,0.0009299957330868501
ham,150 worth,tfidf__150 worth,tfidf,0.0009246392885250284
ham,ur 150,tfidf__ur 150,tfidf,0.0009246392885250284
ham,complete,tfidf__complete,tfidf,0.0009219144622171894
ham,gurgaon,tfidf__gurgaon,tfidf,0.0009171189091870624
ham,kinda,tfidf__kinda,tfidf,0.0009152287949513929
ham,guys,tfidf__guys,tfidf,0.0009057952245806379
ham,says,tfidf__says,tfidf,0.0009044848588537322
ham,current,tfidf__current,tfidf,0.0009023553624534465
ham,gr8,tfidf__gr8,tfidf,0.0009023212143136553
ham,ringtone reply,tfidf__ringtone reply,tfidf,0.0008970938222807897
ham,love sex,tfidf__love sex,tfidf,0.0008934436556944772
ham,town love,tfidf__town love,tfidf,0.0008934436556944772
ham,min,tfidf__min,tfidf,0.0008928806414258909
ham,dream,tfidf__dream,tfidf,0.0008903297521241518
ham,500 free,tfidf__500 free,tfidf,0.0008902513239534517
ham,ship,tfidf__ship,tfidf,0.0008886379773457307
ham,final attempt,tfidf__final attempt,tfidf,0.000887658974366323
ham,refund,tfidf__refund,tfidf,0.00088381346256115
ham,music 87066,tfidf__music 87066,tfidf,0.0008775796247413606
ham,weekly draw,tfidf__weekly draw,tfidf,0.00087265374039488
ham,o2,tfidf__o2,tfidf,0.0008696543008804721
ham,draw txt,tfidf__draw txt,tfidf,0.000866837993588506
ham,txt music,tfidf__txt music,tfidf,0.000866837993588506
ham,succeed,tfidf__succeed,tfidf,0.0008663770409095464
ham,free reply,tfidf__free reply,tfidf,0.0008628950256896982
ham,remove,tfidf__remove,tfidf,0.0008615651431646047
ham,room,tfidf__room,tfidf,0.0008606142928003422
ham,starts,tfidf__starts,tfidf,0.0008561022405795269
ham,callback,tfidf__callback,tfidf,0.0008494216586381893
ham,yes callback,tfidf__yes callback,tfidf,0.0008494216586381893
ham,hav,tfidf__hav,tfidf,0.0008413028716770517
ham,select,tfidf__select,tfidf,0.0008362532918506237
ham,sky gamestar,tfidf__sky gamestar,tfidf,0.0008313674270040286
ham,free text,tfidf__free text,tfidf,0.0008308680548233174
ham,reach,tfidf__reach,tfidf,0.0008261395404688623
ham,text messages,tfidf__text messages,tfidf,0.0008230473945422516
ham,subscription,tfidf__subscription,tfidf,0.0008226013940098257
ham,87077,tfidf__87077,tfidf,0.0008125408757151274
ham,c's,tfidf__c's,tfidf,0.0008107582248985995
ham,internet,tfidf__internet,tfidf,0.0008105896863641614
ham,employ,tfidf__employ,tfidf,0.000806009476450805
ham,stay,tfidf__stay,tfidf,0.0008054825260234208
ham,busy,tfidf__busy,tfidf,0.000800776447861256
ham,atm,tfidf__atm,tfidf,0.0007975022270214758
ham,babe,tfidf__babe,tfidf,0.0007963752778002393
ham,voucher,tfidf__voucher,tfidf,0.0007951905046766432
ham,drive,tfidf__drive,tfidf,0.0007924054743217208
ham,review,tfidf__review,tfidf,0.0007919899418365045
ham,hit,tfidf__hit,tfidf,0.0007893241393734876
ham,lar,tfidf__lar,tfidf,0.0007888095663836226
ham,eve,tfidf__eve,tfidf,0.0007875684381388301
ham,saturday register,tfidf__saturday register,tfidf,0.0007867248886927458
ham,colour,tfidf__colour,tfidf,0.000781750569323452
ham,cd,tfidf__cd,tfidf,0.0007801408229837216
ham,comp,tfidf__comp,tfidf,0.0007745667615946626
ham,loan,tfidf__loan,tfidf,0.0007703812016296678
ham,details,tfidf__details,tfidf,0.0007650881506747441
ham,mob week,tfidf__mob week,tfidf,0.0007632230669930506
ham,21st,tfidf__21st,tfidf,0.0007575599206942386
ham,cust,tfidf__cust,tfidf,0.0007555875743276741
ham,wen,tfidf__wen,tfidf,0.0007552698573177237
ham,balance,tfidf__balance,tfidf,0.0007540742000682563
ham,won 000,tfidf__won 000,tfidf,0.000754061101936885
ham,tho,tfidf__tho,tfidf,0.0007516530172318282
ham,txt nokia,tfidf__txt nokia,tfidf,0.0007504335634459322
ham,ill,tfidf__ill,tfidf,0.0007503607764137454
ham,baby,tfidf__baby,tfidf,0.0007491089220528328
ham,http urltoken,tfidf__http urltoken,tfidf,0.0007441585308440803
ham,bout,tfidf__bout,tfidf,0.0007378502437119579
ham,ts,tfidf__ts,tfidf,0.0007377927996092616
ham,ts cs,tfidf__ts cs,tfidf,0.0007377927996092616
ham,good night,tfidf__good night,tfidf,0.0007351708896961986
ham,join,tfidf__join,tfidf,0.0007341234289982691
ham,definitely,tfidf__definitely,tfidf,0.0007295849442747282
ham,2005,tfidf__2005,tfidf,0.0007290537110341048
ham,sunshine,tfidf__sunshine,tfidf,0.0007264277766131994
ham,gud,tfidf__gud,tfidf,0.0007246395877941173
ham,wants,tfidf__wants,tfidf,0.0007217387262582942
ham,isn't,tfidf__isn't,tfidf,0.0007174831910482632
ham,send pics,tfidf__send pics,tfidf,0.0007142224987869836
ham,missed,tfidf__missed,tfidf,0.0007123657748364552
ham,means,tfidf__means,tfidf,0.0007122830609756945
ham,slide,tfidf__slide,tfidf,0.0007114356883770746
ham,sell,tfidf__sell,tfidf,0.000708258198491317
ham,150p mtmsgrcvd18,tfidf__150p mtmsgrcvd18,tfidf,0.0007065236383988497
ham,500 prize,tfidf__500 prize,tfidf,0.0007065236383988497
ham,83355 ibhltd,tfidf__83355 ibhltd,tfidf,0.0007065236383988497
ham,collect 83355,tfidf__collect 83355,tfidf,0.0007065236383988497
ham,ibhltd,tfidf__ibhltd,tfidf,0.0007065236383988497
ham,ibhltd ldnw15h,tfidf__ibhltd ldnw15h,tfidf,0.0007065236383988497
ham,ldnw15h,tfidf__ldnw15h,tfidf,0.0007065236383988497
ham,ldnw15h 150p,tfidf__ldnw15h 150p,tfidf,0.0007065236383988497
ham,phone 40gb,tfidf__phone 40gb,tfidf,0.0007065236383988497
ham,player 500,tfidf__player 500,tfidf,0.0007065236383988497
ham,prize txt,tfidf__prize txt,tfidf,0.0007065236383988497
ham,word collect,tfidf__word collect,tfidf,0.0007065236383988497
ham,format,tfidf__format,tfidf,0.0007061242370886536
ham,advance 000,tfidf__advance 000,tfidf,0.0007026989476179817
ham,5000,tfidf__5000,tfidf,0.0007010646370779901
ham,don,tfidf__don,tfidf,0.0006993025603411678
ham,warm,tfidf__warm,tfidf,0.0006989571280317821
ham,0870,tfidf__0870,tfidf,0.0006913626959350092
ham,wallpaper,tfidf__wallpaper,tfidf,0.0006885422761722115
ham,win 1000,tfidf__win 1000,tfidf,0.0006809462302977893
ham,how's,tfidf__how's,tfidf,0.0006796391176983834
ham,direct,tfidf__direct,tfidf,0.0006777403405298062
ham,dad,tfidf__dad,tfidf,0.000667498828400343
ham,update latest,tfidf__update latest,tfidf,0.0006668345739186869
ham,job,tfidf__job,tfidf,0.0006609350212516132
ham,alerts,tfidf__alerts,tfidf,0.000659989204957018
ham,tax,tfidf__tax,tfidf,0.0006574071490214671
ham,wanna,tfidf__wanna,tfidf,0.0006568665554327526
ham,he's,tfidf__he's,tfidf,0.0006566548749852539
ham,email,tfidf__email,tfidf,0.0006558089032154048
ham,awarded,tfidf__awarded,tfidf,0.0006518406764511584
ham,mobile content,tfidf__mobile content,tfidf,0.0006484843530216133
ham,gift vouchers,tfidf__gift vouchers,tfidf,0.0006482645184878604
ham,survive urltoken,tfidf__survive urltoken,tfidf,0.0006469207989006856
ham,paytm,tfidf__paytm,tfidf,0.0006456414562296072
ham,ac,tfidf__ac,tfidf,0.0006441186195057914
ham,sms ac,tfidf__sms ac,tfidf,0.0006441186195057914
ham,500 ur,tfidf__500 ur,tfidf,0.0006422847833580167
ham,80's,tfidf__80's,tfidf,0.0006422847833580167
ham,80's answer,tfidf__80's answer,tfidf,0.0006422847833580167
ham,83600 good,tfidf__83600 good,tfidf,0.0006422847833580167
ham,answer 83600,tfidf__answer 83600,tfidf,0.0006422847833580167
ham,answer txt,tfidf__answer txt,tfidf,0.0006422847833580167
ham,girl 80's,tfidf__girl 80's,tfidf,0.0006422847833580167
ham,uptown,tfidf__uptown,tfidf,0.0006422847833580167
ham,uptown girl,tfidf__uptown girl,tfidf,0.0006422847833580167
ham,ur answer,tfidf__ur answer,tfidf,0.0006422847833580167
ham,ur balance,tfidf__ur balance,tfidf,0.0006422847833580167
ham,ur question,tfidf__ur question,tfidf,0.0006422847833580167
ham,payment,tfidf__payment,tfidf,0.0006360966014042437
ham,airtel,tfidf__airtel,tfidf,0.000634305565259151
ham,reward,tfidf__reward,tfidf,0.0006280855021315031
ham,thought,tfidf__thought,tfidf,0.0006277792721840006
ham,code,tfidf__code,tfidf,0.0006217745633999832
ham,free join,tfidf__free join,tfidf,0.0006143678183447303
ham,okay,tfidf__okay,tfidf,0.0006141059496487598
ham,reminder,tfidf__reminder,tfidf,0.0006140521139638329
ham,wit,tfidf__wit,tfidf,0.0006126131408310414
ham,luck,tfidf__luck,tfidf,0.0006092447604017847
ham,left,tfidf__left,tfidf,0.0006037693425869135
ham,sleeping,tfidf__sleeping,tfidf,0.000603346574771333
ham,fuck,tfidf__fuck,tfidf,0.0006023598367681592
ham,thk,tfidf__thk,tfidf,0.0006000046268837228
ham,exit,tfidf__exit,tfidf,0.0005999067175404084
ham,mu,tfidf__mu,tfidf,0.0005993298004833951
ham,polyphonic,tfidf__polyphonic,tfidf,0.0005945071494621554
ham,fa,tfidf__fa,tfidf,0.0005891072346532127
ham,look,tfidf__look,tfidf,0.000588829032018636
ham,collection,tfidf__collection,tfidf,0.0005881410405036954
ham,convey,tfidf__convey,tfidf,0.000587445244589127
ham,dvd,tfidf__dvd,tfidf,0.0005855456177773165
ham,gd,tfidf__gd,tfidf,0.000585327018465749
ham,apple id,tfidf__apple id,tfidf,0.0005851756751182933
ham,questions,tfidf__questions,tfidf,0.0005813855054411187
ham,40gb,tfidf__40gb,tfidf,0.0005804331621421034
ham,40gb ipod,tfidf__40gb ipod,tfidf,0.0005804331621421034
ham,double mins,tfidf__double mins,tfidf,0.000578702381847252
ham,mobile free,tfidf__mobile free,tfidf,0.0005776353612247065
ham,12,tfidf__12,tfidf,0.0005760140247744016
ham,liao,tfidf__liao,tfidf,0.0005749562582134411
ham,shopping spree,tfidf__shopping spree,tfidf,0.0005742893833928795
ham,spree,tfidf__spree,tfidf,0.0005742893833928795
ham,logo pic,tfidf__logo pic,tfidf,0.000572593721309928
ham,spook,tfidf__spook,tfidf,0.000572593721309928
ham,po box,tfidf__po box,tfidf,0.0005712793104089458
ham,u've,tfidf__u've,tfidf,0.000569867862516881
ham,weeks,tfidf__weeks,tfidf,0.000560634314150956
ham,88888,tfidf__88888,tfidf,0.0005561370054695401
ham,logo,tfidf__logo,tfidf,0.0005514206706191508
ham,sent,tfidf__sent,tfidf,0.0005497012183206427
ham,asking,tfidf__asking,tfidf,0.0005487587903813926
ham,december,tfidf__december,tfidf,0.000546823047130976
ham,town,tfidf__town,tfidf,0.0005460325667122498
ham,id,tfidf__id,tfidf,0.0005436436066798185
ham,thing,tfidf__thing,tfidf,0.000542058540022203
ham,log,tfidf__log,tfidf,0.0005414918796797499
ham,represent,tfidf__represent,tfidf,0.0005408444645410657
ham,wk,tfidf__wk,tfidf,0.0005387302212305349
ham,anytime,tfidf__anytime,tfidf,0.0005364883158017138
ham,bonus,tfidf__bonus,tfidf,0.0005364877586710554
ham,plus free,tfidf__plus free,tfidf,0.0005343541036621391
ham,shows,tfidf__shows,tfidf,0.0005339711453881131
ham,straight,tfidf__straight,tfidf,0.0005315710340494207
ham,jamster,tfidf__jamster,tfidf,0.0005288613676450002
ham,entitled,tfidf__entitled,tfidf,0.0005256083539732213
ham,miss,tfidf__miss,tfidf,0.000524947143338817
ham,todays,tfidf__todays,tfidf,0.0005238160558448468
ham,waiting,tfidf__waiting,tfidf,0.0005159827007537752
ham,90,tfidf__90,tfidf,0.0005141106056937424
ham,comprise,tfidf__comprise,tfidf,0.0005135984388515765
ham,holiday,tfidf__holiday,tfidf,0.0005118500763186406
ham,500 cd,tfidf__500 cd,tfidf,0.0005112755530374632
ham,cd gift,tfidf__cd gift,tfidf,0.0005112755530374632
ham,bad,tfidf__bad,tfidf,0.0005108126847679063
ham,king,tfidf__king,tfidf,0.0005091225989882672
ham,laptop,tfidf__laptop,tfidf,0.0005089055262453847
ham,phones,tfidf__phones,tfidf,0.0005082143153051112
ham,settings,tfidf__settings,tfidf,0.0005077593723285512
ham,entry 100,tfidf__entry 100,tfidf,0.0005059672603263
ham,vouchers free,tfidf__vouchers free,tfidf,0.0005059672603263
ham,0776xxxxxxx,tfidf__0776xxxxxxx,tfidf,0.0005047820168289827
ham,0776xxxxxxx u've,tfidf__0776xxxxxxx u've,tfidf,0.0005047820168289827
ham,dear 0776xxxxxxx,tfidf__dear 0776xxxxxxx,tfidf,0.0005047820168289827
ham,txt chat,tfidf__txt chat,tfidf,0.0005047820168289827
ham,xchat,tfidf__xchat,tfidf,0.0005047820168289827
ham,62468,tfidf__62468,tfidf,0.000502690295008562
ham,local,tfidf__local,tfidf,0.0005009796222493039
ham,20,tfidf__20,tfidf,0.000494785691780174
ham,wonderful,tfidf__wonderful,tfidf,0.0004931287796853839
ham,free mins,tfidf__free mins,tfidf,0.0004914032228602965
ham,free texts,tfidf__free texts,tfidf,0.0004912564214956512
ham,just answer,tfidf__just answer,tfidf,0.0004912252377866091
ham,juz,tfidf__juz,tfidf,0.000490158410999074
ham,prem,tfidf__prem,tfidf,0.0004889468035528497
ham,package,tfidf__package,tfidf,0.0004886750165921548
ham,11,tfidf__11,tfidf,0.00048791746558138474
ham,chance win,tfidf__chance win,tfidf,0.0004868473614650509
ham,ur awarded,tfidf__ur awarded,tfidf,0.0004868390596547216
ham,natalja,tfidf__natalja,tfidf,0.0004850434770230559
ham,natalja 25,tfidf__natalja 25,tfidf,0.0004850434770230559
ham,thank,tfidf__thank,tfidf,0.00048300229674672464
ham,wkly comp,tfidf__wkly comp,tfidf,0.00048229824916263246
ham,sat,tfidf__sat,tfidf,0.00048147864656688724
ham,congrats,tfidf__congrats,tfidf,0.0004781753345636036
ham,football tv,tfidf__football tv,tfidf,0.0004716649332307737
ham,upload,tfidf__upload,tfidf,0.0004708506427381369
ham,reply stop,tfidf__reply stop,tfidf,0.0004688684017273702
ham,stop txt,tfidf__stop txt,tfidf,0.0004688418827777305
ham,street,tfidf__street,tfidf,0.00046733625102174316
ham,it's,tfidf__it's,tfidf,0.0004671099502802597
ham,things,tfidf__things,tfidf,0.00046587125791845973
ham,box,tfidf__box,tfidf,0.00046397240715513854
ham,rcvd,tfidf__rcvd,tfidf,0.0004622569229981187
ham,sad,tfidf__sad,tfidf,0.00045899561740957005
ham,mono,tfidf__mono,tfidf,0.000456320208428257
ham,use,tfidf__use,tfidf,0.00045345378497871136
ham,leaving,tfidf__leaving,tfidf,0.000444700742429115
ham,lodge,tfidf__lodge,tfidf,0.00044290066699323433
ham,just reply,tfidf__just reply,tfidf,0.00044199486442535424
ham,free message,tfidf__free message,tfidf,0.0004415427571633685
ham,2nd,tfidf__2nd,tfidf,0.0004403094972946108
ham,barbie,tfidf__barbie,tfidf,0.0004392966922359578
ham,divorce barbie,tfidf__divorce barbie,tfidf,0.0004392966922359578
ham,ken's,tfidf__ken's,tfidf,0.0004392966922359578
ham,ken's stuff,tfidf__ken's stuff,tfidf,0.0004392966922359578
ham,new divorce,tfidf__new divorce,tfidf,0.0004392966922359578
ham,dun,tfidf__dun,tfidf,0.00043870610483501206
ham,alert,tfidf__alert,tfidf,0.00043844777132543176
ham,offer new,tfidf__offer new,tfidf,0.0004368074857069587
ham,cancel,tfidf__cancel,tfidf,0.0004366483613375146
ham,rental,tfidf__rental,tfidf,0.00043572002283374673
ham,additional,tfidf__additional,tfidf,0.00043546734277630233
ham,additional help,tfidf__additional help,tfidf,0.00043546734277630233
ham,help contact,tfidf__help contact,tfidf,0.00043546734277630233
ham,review details,tfidf__review details,tfidf,0.00043546734277630233
ham,weekend calls,tfidf__weekend calls,tfidf,0.0004332794642329777
ham,mobile 10,tfidf__mobile 10,tfidf,0.00043220498574650184
ham,tone 16,tfidf__tone 16,tfidf,0.0004318430182171918
ham,harry,tfidf__harry,tfidf,0.0004304245931410569
ham,84,tfidf__84,tfidf,0.00042926254599237737
ham,rock,tfidf__rock,tfidf,0.0004291657031982889
ham,airtel live,tfidf__airtel live,tfidf,0.0004278621374606328
ham,87239,tfidf__87239,tfidf,0.0004268452288526353
ham,stop 87239,tfidf__stop 87239,tfidf,0.0004268452288526353
ham,std,tfidf__std,tfidf,0.00042220849270744665
ham,choose,tfidf__choose,tfidf,0.00042201758149897116
ham,1st week,tfidf__1st week,tfidf,0.00042157602258056893
ham,test,tfidf__test,tfidf,0.00041772054749068506
ham,quite,tfidf__quite,tfidf,0.00041765597300548506
ham,noida,tfidf__noida,tfidf,0.00041702271321511123
ham,mobile 11,tfidf__mobile 11,tfidf,0.00041578727157594157
ham,contact,tfidf__contact,tfidf,0.0004152902926987105
ham,hear,tfidf__hear,tfidf,0.00041519624808475033
ham,link picture,tfidf__link picture,tfidf,0.00041161099519669526
ham,phones free,tfidf__phones free,tfidf,0.0004111196233100412
ham,350,tfidf__350,tfidf,0.0004100911939151506
ham,girl,tfidf__girl,tfidf,0.00040971203582428593
ham,bt,tfidf__bt,tfidf,0.00040883392249435526
ham,sample,tfidf__sample,tfidf,0.0004064221117211807
ham,80062,tfidf__80062,tfidf,0.0004057081935755347
ham,tv,tfidf__tv,tfidf,0.0004039683766942812
ham,urgently,tfidf__urgently,tfidf,0.00040357493239934043
ham,divorce,tfidf__divorce,tfidf,0.000402221908921457
ham,enter,tfidf__enter,tfidf,0.000400291525014479
ham,11 mnths,tfidf__11 mnths,tfidf,0.00039896842714909336
ham,contract mobile,tfidf__contract mobile,tfidf,0.00039896842714909336
ham,free double,tfidf__free double,tfidf,0.00039896842714909336
ham,mins text,tfidf__mins text,tfidf,0.00039896842714909336
ham,mnths,tfidf__mnths,tfidf,0.00039896842714909336
ham,mnths latest,tfidf__mnths latest,tfidf,0.00039896842714909336
ham,motorola nokia,tfidf__motorola nokia,tfidf,0.00039896842714909336
ham,tariffs text,tfidf__tariffs text,tfidf,0.00039896842714909336
ham,text orange,tfidf__text orange,tfidf,0.00039896842714909336
ham,ans,tfidf__ans,tfidf,0.0003974294274386729
ham,carlos,tfidf__carlos,tfidf,0.0003972202590465618
ham,150p reply,tfidf__150p reply,tfidf,0.0003959602632356356
ham,boltblue,tfidf__boltblue,tfidf,0.0003959602632356356
ham,boltblue tones,tfidf__boltblue tones,tfidf,0.0003959602632356356
ham,cha cha,tfidf__cha cha,tfidf,0.0003959602632356356
ham,cha slide,tfidf__cha slide,tfidf,0.0003959602632356356
ham,jamz,tfidf__jamz,tfidf,0.0003959602632356356
ham,jamz toxic,tfidf__jamz toxic,tfidf,0.0003959602632356356
ham,mono poly3,tfidf__mono poly3,tfidf,0.0003959602632356356
ham,poly mono,tfidf__poly mono,tfidf,0.0003959602632356356
ham,poly3,tfidf__poly3,tfidf,0.0003959602632356356
ham,poly3 cha,tfidf__poly3 cha,tfidf,0.0003959602632356356
ham,reply poly,tfidf__reply poly,tfidf,0.0003959602632356356
ham,slide yeah,tfidf__slide yeah,tfidf,0.0003959602632356356
ham,slow jamz,tfidf__slow jamz,tfidf,0.0003959602632356356
ham,tones 150p,tfidf__tones 150p,tfidf,0.0003959602632356356
ham,tones txt,tfidf__tones txt,tfidf,0.0003959602632356356
ham,toxic,tfidf__toxic,tfidf,0.0003959602632356356
ham,toxic come,tfidf__toxic come,tfidf,0.0003959602632356356
ham,yeah slow,tfidf__yeah slow,tfidf,0.0003959602632356356
ham,weed,tfidf__weed,tfidf,0.00039595652411561803
ham,award,tfidf__award,tfidf,0.0003947103729758863
ham,person,tfidf__person,tfidf,0.0003936258726266229
ham,dear customer,tfidf__dear customer,tfidf,0.0003933874114014013
ham,important information,tfidf__important information,tfidf,0.0003926477707192
ham,lucky day,tfidf__lucky day,tfidf,0.0003926477707192
ham,2lands,tfidf__2lands,tfidf,0.0003904326860068541
ham,2lands row,tfidf__2lands row,tfidf,0.0003904326860068541
ham,hg,tfidf__hg,tfidf,0.0003904326860068541
ham,hg suite342,tfidf__hg suite342,tfidf,0.0003904326860068541
